,gid_id,mean_cell_count_baseline,cost_usd_baseline
662,AUS.7.29_1,20.5,191661.5
663,AUS.7.2_1,3.0,29166.0
664,AUS.7.30_1,22.0,421674.0
665,AUS.7.31_1,34.0,500006.0
666,AUS.7.33_1,71.0,2235818.0
667,AUS.7.34_1,39.0,411658.0
668,AUS.7.35_1,1.0,8333.0
669,AUS.7.37_1,41.0,1236658.0
670,AUS.7.38_1,76.0,1245857.0
671,AUS.7.39_1,5.0,78334.0
672,AUS.7.3_1,6.0,90834.0
673,AUS.7.40_1,78.5,1179182.5
674,AUS.7.42_1,6.5,66665.5
675,AUS.7.43_1,1.0,12500.0
676,AUS.7.44_1,772.0,9834173.0
677,AUS.7.47_1,7.0,116669.0
678,AUS.7.49_1,6.5,188333.5
679,AUS.7.4_1,2.5,24999.5
680,AUS.7.52_1,5.5,66666.5
681,AUS.7.53_1,1.0,27500.0
682,AUS.7.54_1,1.5,16666.5
683,AUS.7.55_1,8.5,137502.5
684,AUS.7.57_1,44.0,675010.0
685,AUS.7.59_1,24.0,666666.0
686,AUS.7.5_1,1.0,8333.0
687,AUS.7.60_1,1.0,24167.0
688,AUS.7.61_1,1.0,16667.0
689,AUS.7.62_1,569.5,9065085.5
690,AUS.7.63_1,3.0,24999.0
691,AUS.7.64_1,5.5,70833.5
692,AUS.7.67_1,445.0,6308393.0
693,AUS.7.69_1,19.0,305837.0
694,AUS.7.6_1,2.0,29167.0
695,AUS.7.70_1,48.5,542492.5
696,AUS.7.72_1,1.0,16667.0
697,AUS.7.73_1,1.0,19167.0
698,AUS.7.7_1,1.0,12500.0
699,AUS.7.8_1,1155.5,14391652.5
700,AUS.7.9_1,1.0,12500.0
701,AUS.8.10_1,8.0,66664.0
702,AUS.8.11_1,125.5,3318350.5
703,AUS.8.16_1,3.5,29165.5
704,AUS.8.21_1,41.0,341653.0
705,AUS.8.23_1,1.0,8333.0
706,AUS.8.24_1,1.5,12499.5
707,AUS.8.26_1,20.0,166660.0
708,AUS.8.28_1,17.5,145827.5
709,AUS.8.29_1,16.5,417503.5
710,AUS.8.30_1,28.5,237490.5
711,AUS.8.33_1,9.0,270000.0
712,AUS.8.36_1,80.0,666640.0
713,AUS.8.37_1,7.0,58331.0
714,AUS.8.38_1,14.5,383333.5
715,AUS.8.39_1,11.0,91663.0
716,AUS.8.3_1,6.0,130001.0
717,AUS.8.40_1,3.0,24999.0
718,AUS.8.42_1,2.0,60000.0
719,AUS.8.45_1,1.0,24167.0
720,AUS.8.46_1,227.0,6338342.0
721,AUS.8.47_1,8.0,95833.0
722,AUS.8.49_1,28.0,233324.0
723,AUS.8.51_1,24.0,499173.0
724,AUS.8.52_1,10.0,83330.0
725,AUS.8.53_1,1.0,8333.0
726,AUS.8.54_1,83.0,2077507.0
727,AUS.8.57_1,4.5,54166.5
728,AUS.8.59_1,9.5,79163.5
729,AUS.8.60_1,3.0,24999.0
730,AUS.8.61_1,19.0,225830.0
731,AUS.8.63_1,5.0,63332.0
732,AUS.8.64_1,10.0,83330.0
733,AUS.8.66_1,3.0,24999.0
734,AUS.8.67_1,78.0,1844999.0
735,AUS.8.68_1,30.0,249990.0
736,AUS.8.6_1,5.0,41665.0
737,AUS.8.70_1,1.0,30000.0
738,AUS.8.71_1,6.0,49998.0
739,AUS.8.7_1,12.0,250003.0
740,AUS.9.10_1,3.0,33333.0
741,AUS.9.12_1,2.0,33334.0
742,AUS.9.13_1,20.0,166660.0
743,AUS.9.14_1,46.0,383318.0
744,AUS.9.15_1,41.0,341653.0
745,AUS.9.16_1,6.0,100002.0
746,AUS.9.17_1,13.0,216671.0
747,AUS.9.18_1,2.0,16666.0
748,AUS.9.1_1,12.0,99996.0
749,AUS.9.20_1,41.0,533335.0
750,AUS.9.21_1,29.0,466675.0
751,AUS.9.23_1,13.0,141665.0
752,AUS.9.24_1,13.0,166667.0
753,AUS.9.26_1,2.0,16666.0
754,AUS.9.28_1,31.0,508343.0
755,AUS.9.2_1,16.0,158328.0
756,AUS.9.30_1,37.0,391661.0
757,AUS.9.3_1,33.0,550011.0
758,AUS.9.4_1,27.0,450009.0
759,AUS.9.5_1,1.0,33333.0
760,AUS.9.6_1,17.0,141661.0
761,AUS.9.7_1,16.0,149996.0
762,AUS.9.8_1,8.0,266664.0
763,AUS.9.9_1,75.0,1250025.0
764,AUT.1_1,577.0,9540186.0
765,AUT.2_1,470.0,9695148.0
766,AUT.3_1,1242.0,32601596.0
767,AUT.4_1,1199.5,32477594.5
768,AUT.5_1,475.0,13270863.0
769,AUT.6_1,1083.0,18694468.0
770,AUT.7_1,995.5,25990323.5
771,AUT.8_1,133.5,2329200.5
772,AUT.9_1,1045.0,26430753.0
773,AZE.10_1,1.0,8333.0
774,AZE.1_1,112.5,937462.5
775,AZE.2_1,122.0,1654145.0
776,AZE.4_1,1.0,8333.0
777,AZE.6_1,39.0,341655.0
778,AZE.7_1,9.0,299997.0
779,AZE.8_1,31.0,262490.0
780,AZE.9_1,8.0,66664.0
781,BDI.2_1,2.0,49167.0
782,BDI.3_1,4.0,110000.0
783,BDI.4_1,3.0,82500.0
784,BEL.1.1_1,210.0,1749930.0
785,BEL.2.1_1,730.0,7149842.0
786,BEL.2.2_1,57.0,787506.0
787,BEL.2.3_1,950.0,8299714.0
788,BEL.2.4_1,220.5,2245792.5
789,BEL.2.5_1,532.0,4449824.0
790,BEL.3.2_1,135.0,1929186.0
791,BEL.3.3_1,388.0,6154271.0
792,BEL.3.4_1,57.0,624993.0
793,BEL.3.5_1,210.0,3254217.0
794,BEN.10_1,20.0,534997.0
795,BEN.11_1,1.0,33333.0
796,BEN.1_1,2.0,50000.0
797,BEN.2_1,1.0,30000.0
798,BEN.3_1,10.5,253334.5
799,BEN.9_1,19.5,540001.5
800,BFA.10_1,1.0,8333.0
801,BFA.11_1,1.0,33333.0
802,BFA.12_1,2.0,55000.0
803,BFA.1_1,2.5,49166.5
804,BFA.3_1,2.0,60000.0
805,BFA.4_1,1.0,33333.0
806,BFA.5_1,2.5,60833.5
807,BFA.6_1,1.0,25000.0
808,BFA.8_1,1.0,27500.0
809,BFA.9_1,1.0,25000.0
810,BGD.1.2_1,42.0,930006.0
811,BGD.1.3_1,3.0,63333.0
812,BGD.1.4_1,3.0,41667.0
813,BGD.1.5_1,20.5,300000.5
814,BGD.1.6_1,9.5,154169.5
815,BGD.2.10_1,21.0,275834.0
816,BGD.2.11_1,5.0,134167.0
817,BGD.2.1_1,6.0,199998.0
818,BGD.2.2_1,396.0,11935760.0
819,BGD.2.3_1,97.5,2944143.5
820,BGD.2.4_1,353.5,9768327.5
821,BGD.2.5_1,218.0,4840026.0
822,BGD.2.6_1,45.0,760012.0
823,BGD.2.7_1,226.5,5916669.5
824,BGD.2.8_1,12.5,327499.5
825,BGD.2.9_1,3.0,52501.0
826,BGD.3.10_1,41.5,773338.5
827,BGD.3.11_1,535.0,15357443.0
828,BGD.3.12_1,212.0,5320843.0
829,BGD.3.13_1,71.0,1789171.0
830,BGD.3.14_1,41.0,1038331.0
831,BGD.3.15_1,44.0,1009167.0
832,BGD.3.16_1,1.0,16667.0
833,BGD.3.17_1,204.5,4979177.5
834,BGD.3.1_1,500.5,11834164.5
835,BGD.3.2_1,124.5,3317501.5
836,BGD.3.3_1,151.5,3601673.5
837,BGD.3.4_1,95.5,2056676.5
838,BGD.3.5_1,37.0,1195823.0
839,BGD.3.6_1,22.5,654162.5
840,BGD.3.7_1,111.5,3287482.5
841,BGD.3.8_1,51.0,1339995.0
842,BGD.3.9_1,260.0,7122477.0
843,BGD.4.10_1,41.5,670845.5
844,BGD.4.1_1,8.5,129168.5
845,BGD.4.2_1,29.5,445839.5
846,BGD.4.3_1,82.5,1008331.5
847,BGD.4.4_1,25.5,412507.5
848,BGD.4.5_1,66.5,900005.5
849,BGD.4.6_1,26.5,769159.5
850,BGD.4.7_1,29.5,483342.5
851,BGD.4.9_1,7.0,104168.0
852,BGD.5.1_1,44.0,1184999.0
853,BGD.5.2_1,8.0,150835.0
854,BGD.5.3_1,97.0,2689169.0
855,BGD.5.4_1,42.5,832506.5
856,BGD.5.5_1,40.0,1072499.0
857,BGD.5.6_1,33.0,740836.0
858,BGD.5.7_1,145.5,3161679.5
859,BGD.5.8_1,81.0,1710006.0
860,BGD.6.1_1,4.0,71668.0
861,BGD.6.2_1,56.5,1652490.5
862,BGD.6.3_1,70.0,2227484.0
863,BGD.6.4_1,13.0,340832.0
864,BGD.6.7_1,24.0,515002.0
865,BGD.7.1_1,101.0,2823326.0
866,BGD.7.2_1,81.0,2364992.0
867,BGD.7.3_1,62.5,1853323.5
868,BGD.7.4_1,116.5,3064156.5
869,BGR.10_1,10.0,91664.0
870,BGR.11_1,17.0,283339.0
871,BGR.13_1,7.0,121669.0
872,BGR.14_1,123.0,1866693.0
873,BGR.16_1,23.5,457507.5
874,BGR.17_1,6.0,49998.0
875,BGR.18_1,11.0,231670.0
876,BGR.1_1,35.0,541675.0
877,BGR.21_1,20.0,166660.0
878,BGR.22_1,7.0,108335.0
879,BGR.24_1,61.0,862508.0
880,BGR.25_1,44.0,406654.0
881,BGR.26_1,34.0,852503.0
882,BGR.27_1,29.0,279993.0
883,BGR.28_1,19.5,295837.5
884,BGR.2_1,60.0,541650.0
885,BGR.3_1,3.0,50001.0
886,BGR.4_1,7.0,87500.0
887,BGR.5_1,10.0,83330.0
888,BGR.6_1,16.5,262504.5
889,BGR.7_1,37.0,308321.0
890,BGR.8_1,7.0,116669.0
891,BGR.9_1,2.0,33334.0
892,BHR.2_1,16.0,133328.0
893,BHR.4_1,14.0,116662.0
894,BHR.5_1,1.0,8333.0
895,BIH.1.1_1,12.0,246670.0
896,BIH.2.10_1,54.0,624996.0
897,BIH.2.1_1,9.5,285831.5
898,BIH.2.3_1,31.0,349997.0
899,BIH.2.4_1,8.0,177502.0
900,BIH.2.5_1,23.0,441673.0
901,BIH.2.6_1,9.0,150003.0
902,BIH.2.7_1,8.0,66664.0
903,BIH.3.1_1,61.0,1061687.0
904,BIH.3.2_1,6.0,110002.0
905,BIH.3.3_1,53.0,902514.0
906,BIH.3.4_1,19.5,614163.5
907,BIH.3.5_1,3.0,50001.0
908,BIH.3.7_1,1.0,8333.0
909,BLR.1.10_1,11.5,108330.5
910,BLR.1.11_1,1.0,8333.0
911,BLR.1.12_1,1.0,8333.0
912,BLR.1.13_1,15.0,133329.0
913,BLR.1.15_1,11.5,166668.5
914,BLR.1.16_1,52.5,437482.5
915,BLR.1.2_1,32.0,266656.0
916,BLR.1.3_1,144.0,1324962.0
917,BLR.1.7_1,9.0,99999.0
918,BLR.1.8_1,5.0,41665.0
919,BLR.1.9_1,66.0,549978.0
920,BLR.2.10_1,1.0,8333.0
921,BLR.2.11_1,1.0,12500.0
922,BLR.2.12_1,4.0,71668.0
923,BLR.2.14_1,2.0,43334.0
924,BLR.2.15_1,2.0,33334.0
925,BLR.2.16_1,28.5,372499.5
926,BLR.2.17_1,3.5,61667.5
927,BLR.2.18_1,2.0,25000.0
928,BLR.2.19_1,8.0,66664.0
929,BLR.2.1_1,1.0,8333.0
930,BLR.2.20_1,5.5,79167.5
931,BLR.2.21_1,18.5,268335.5
932,BLR.2.5_1,7.0,58331.0
933,BLR.2.6_1,22.5,208327.5
934,BLR.2.7_1,1.0,16667.0
935,BLR.3.13_1,8.0,87499.0
936,BLR.3.15_1,4.0,66668.0
937,BLR.3.17_1,2.0,16666.0
938,BLR.3.3_1,1.0,8333.0
939,BLR.3.4_1,1.0,8333.0
940,BLR.3.5_1,44.0,733348.0
941,BLR.3.6_1,9.0,74997.0
942,BLR.3.9_1,10.0,108332.0
943,BLR.4.12_1,7.0,134169.0
944,BLR.4.13_1,3.0,50001.0
945,BLR.4.16_1,1.0,12500.0
946,BLR.4.17_1,3.0,24999.0
947,BLR.4.18_1,46.5,387484.5
948,BLR.4.19_1,1.0,8333.0
949,BLR.4.1_1,7.0,108335.0
950,BLR.4.20_1,3.0,24999.0
951,BLR.4.2_1,5.0,93335.0
952,BLR.4.3_1,2.0,25000.0
953,BLR.4.4_1,7.0,62498.0
954,BLR.4.8_1,4.0,33332.0
955,BLR.5.10_1,5.0,41665.0
956,BLR.5.14_1,13.5,170833.5
957,BLR.5.15_1,3.0,37500.0
958,BLR.5.19_1,8.0,95833.0
959,BLR.5.1_1,17.0,275005.0
960,BLR.5.20_1,1.0,12500.0
961,BLR.5.21_1,9.0,74997.0
962,BLR.5.22_1,12.0,99996.0
963,BLR.5.2_1,2.0,38334.0
964,BLR.5.3_1,7.0,116669.0
965,BLR.5.8_1,1.0,8333.0
966,BLR.5.9_1,1.0,8333.0
967,BLR.6.10_1,4.0,33332.0
968,BLR.6.11_1,1.0,8333.0
969,BLR.6.12_1,1.0,12500.0
970,BLR.6.13_1,54.0,866682.0
971,BLR.6.14_1,1.0,8333.0
972,BLR.6.16_1,12.0,104163.0
973,BLR.6.1_1,14.5,137496.5
974,BLR.6.20_1,41.5,399990.5
975,BLR.6.21_1,1.0,8333.0
976,BLR.6.2_1,6.0,49998.0
977,BLR.6.3_1,2.0,20833.0
978,BLR.6.4_1,5.0,41665.0
979,BLR.6.5_1,1.0,8333.0
980,BLR.6.6_1,3.0,24999.0
981,BLR.6.9_1,11.0,91663.0
982,BOL.1.8_1,7.0,79166.0
983,BOL.2.10_1,1.0,16667.0
984,BOL.2.11_1,2.0,33334.0
985,BOL.2.4_1,2.0,33334.0
986,BOL.2.7_1,4.0,116666.0
987,BOL.2.9_1,8.0,125002.0
988,BOL.3.1_1,87.0,1441695.0
989,BOL.3.2_1,7.0,127502.0
990,BOL.3.3_1,1.5,16666.5
991,BOL.3.4_1,2.0,33334.0
992,BOL.3.5_1,1.0,16667.0
993,BOL.3.6_1,4.5,124999.5
994,BOL.3.7_1,2.0,35834.0
995,BOL.4.11_1,2.0,33334.0
996,BOL.4.12_1,16.0,254171.0
997,BOL.4.14_1,14.0,205000.0
998,BOL.4.15_1,2.0,33334.0
999,BOL.4.18_1,2.0,20833.0
1000,BOL.4.1_1,18.0,495000.0
1001,BOL.4.7_1,2.5,55000.5
1002,BOL.4.9_1,5.0,66667.0
1003,BOL.5.1_1,1.0,8333.0
1004,BOL.5.3_1,7.0,58331.0
1005,BOL.5.4_1,3.0,24999.0
1006,BOL.5.7_1,6.0,121668.0
1007,BOL.6.1_1,4.0,76668.0
1008,BOL.6.2_1,1.0,24167.0
1009,BOL.6.3_1,2.0,33334.0
1010,BOL.7.10_1,4.0,50000.0
1011,BOL.7.11_1,3.0,24999.0
1012,BOL.7.13_1,23.0,191659.0
1013,BOL.7.15_1,1.0,8333.0
1014,BOL.7.2_1,1.0,8333.0
1015,BOL.8.10_1,3.5,54167.5
1016,BOL.8.11_1,2.0,33334.0
1017,BOL.8.1_1,55.0,779174.0
1018,BOL.8.2_1,11.5,183336.5
1019,BOL.8.3_1,3.0,50001.0
1020,BOL.8.4_1,1.0,12500.0
1021,BOL.8.5_1,5.0,125001.0
1022,BOL.8.6_1,10.0,196670.0
1023,BOL.8.9_1,3.0,44167.0
1024,BOL.9.1_1,1.0,16667.0
1025,BOL.9.3_1,52.0,866684.0
1026,BOL.9.4_1,3.0,33333.0
1027,BOL.9.5_1,1.0,33333.0
1028,BRA.10_1,396.0,8997558.0
1029,BRA.11_1,26.5,694166.5
1030,BRA.12_1,80.0,1595827.0
1031,BRA.13_1,494.0,12818321.0
1032,BRA.14_1,751.0,21025708.0
1033,BRA.15_1,135.5,3854984.5
1034,BRA.16_1,208.0,3594135.0
1035,BRA.17_1,1607.5,34672922.5
1036,BRA.18_1,154.5,4531647.5
1037,BRA.19_1,1890.0,36294712.0
1038,BRA.1_1,48.0,717499.0
1039,BRA.20_1,85.5,2224997.5
1040,BRA.21_1,411.5,9657537.5
1041,BRA.22_1,35.0,1017493.0
1042,BRA.23_1,3.5,108332.5
1043,BRA.24_1,704.5,16478392.5
1044,BRA.25_1,3055.5,71283506.5
1045,BRA.26_1,342.5,8325012.5
1046,BRA.27_1,33.0,1021658.0
1047,BRA.2_1,123.5,2339157.5
1048,BRA.3_1,106.5,1983361.5
1049,BRA.4_1,121.0,3535810.0
1050,BRA.5_1,2142.0,52599940.0
1051,BRA.6_1,283.5,6571715.5
1052,BRA.8_1,415.0,4496565.0
1053,BRA.9_1,62.0,1829992.0
1054,BWA.1.1_1,4.0,66668.0
1055,BWA.1.2_1,10.0,178336.0
1056,BWA.1.5_1,3.0,41667.0
1057,BWA.1.7_1,2.0,60000.0
1058,BWA.12.1_1,18.0,376672.0
1059,BWA.12.2_1,6.5,75832.5
1060,BWA.14.1_1,2.0,29167.0
1061,BWA.2.1_1,2.5,60000.5
1062,BWA.9.1_1,2.0,33334.0
1063,BWA.9.2_1,2.0,25000.0
1064,CAF.10_1,1.0,33333.0
1065,CAF.12_1,2.0,48333.0
1066,CAF.16_1,1.0,33333.0
1067,CAF.2_1,1.0,21667.0
1068,CAN.1.10_1,49.0,464154.0
1069,CAN.1.11_1,36.5,780011.5
1070,CAN.1.12_1,15.0,393331.0
1071,CAN.1.13_1,11.5,200836.5
1072,CAN.1.14_1,5.0,100001.0
1073,CAN.1.15_1,21.0,393340.0
1074,CAN.1.16_1,521.0,15096649.0
1075,CAN.1.17_1,8.0,87499.0
1076,CAN.1.18_1,63.5,1202489.5
1077,CAN.1.19_1,11.0,220837.0
1078,CAN.1.1_1,9.0,153333.0
1079,CAN.1.2_1,243.5,6324179.5
1080,CAN.1.3_1,22.5,267497.5
1081,CAN.1.4_1,60.5,682492.5
1082,CAN.1.5_1,15.0,129162.0
1083,CAN.1.6_1,152.0,4100788.0
1084,CAN.1.7_1,93.5,1452517.5
1085,CAN.1.8_1,60.5,620822.5
1086,CAN.1.9_1,27.0,281662.0
1087,CAN.10.1_1,2.0,25000.0
1088,CAN.10.2_1,12.0,200004.0
1089,CAN.10.3_1,31.0,391667.0
1090,CAN.11.10_1,46.0,920012.0
1091,CAN.11.12_1,11.0,126665.0
1092,CAN.11.13_1,5.0,83335.0
1093,CAN.11.14_1,22.0,183326.0
1094,CAN.11.15_1,79.5,1667525.5
1095,CAN.11.17_1,2.0,33334.0
1096,CAN.11.19_1,199.5,4160819.5
1097,CAN.11.1_1,8.0,70831.0
1098,CAN.11.20_1,1158.0,24897044.0
1099,CAN.11.21_1,366.0,5722575.0
1100,CAN.11.22_1,3.0,37500.0
1101,CAN.11.23_1,4.0,63334.0
1102,CAN.11.24_1,110.0,2368370.0
1103,CAN.11.25_1,14.5,307504.5
1104,CAN.11.26_1,51.5,1263333.5
1105,CAN.11.27_1,29.0,358333.0
1106,CAN.11.28_1,21.0,174993.0
1107,CAN.11.29_1,1.0,21667.0
1108,CAN.11.2_1,1.0,19167.0
1109,CAN.11.30_1,127.0,2117518.0
1110,CAN.11.31_1,4.5,85834.5
1111,CAN.11.32_1,13.0,216671.0
1112,CAN.11.34_1,51.0,770844.0
1113,CAN.11.36_1,13.0,250003.0
1114,CAN.11.37_1,2.0,29167.0
1115,CAN.11.39_1,16.0,258338.0
1116,CAN.11.3_1,2.5,29166.5
1117,CAN.11.40_1,13.0,116663.0
1118,CAN.11.41_1,8.0,66664.0
1119,CAN.11.42_1,18.0,390006.0
1120,CAN.11.43_1,36.0,782512.0
1121,CAN.11.44_1,92.0,766636.0
1122,CAN.11.45_1,23.5,412495.5
1123,CAN.11.46_1,209.5,5922480.5
1124,CAN.11.47_1,52.0,1324169.0
1125,CAN.11.48_1,2.0,53334.0
1126,CAN.11.49_1,485.0,10436825.0
1127,CAN.11.4_1,14.0,275004.0
1128,CAN.11.50_1,38.0,1133327.0
1129,CAN.11.51_1,1.0,26667.0
1130,CAN.11.52_1,17.0,512498.0
1131,CAN.11.53_1,75.0,1931666.0
1132,CAN.11.54_1,4.0,66668.0
1133,CAN.11.55_1,7.0,58331.0
1134,CAN.11.56_1,7.0,151669.0
1135,CAN.11.57_1,54.0,1179179.0
1136,CAN.11.5_1,27.0,394168.0
1137,CAN.11.60_1,20.0,433340.0
1138,CAN.11.61_1,6.0,49998.0
1139,CAN.11.62_1,36.0,740012.0
1140,CAN.11.63_1,60.0,504147.0
1141,CAN.11.67_1,26.0,270829.0
1142,CAN.11.68_1,76.5,1449183.5
1143,CAN.11.69_1,167.0,2142502.0
1144,CAN.11.6_1,12.0,255004.0
1145,CAN.11.70_1,11.0,91663.0
1146,CAN.11.72_1,34.0,793338.0
1147,CAN.11.73_1,16.0,402500.0
1148,CAN.11.74_1,30.5,621675.5
1149,CAN.11.75_1,12.0,200004.0
1150,CAN.11.76_1,5.0,62500.0
1151,CAN.11.77_1,3.0,83333.0
1152,CAN.11.79_1,3.0,50001.0
1153,CAN.11.80_1,125.0,1041625.0
1154,CAN.11.82_1,14.0,116662.0
1155,CAN.11.83_1,12.0,260004.0
1156,CAN.11.84_1,9.0,195834.0
1157,CAN.11.85_1,39.0,671670.0
1158,CAN.11.86_1,6.5,79166.5
1159,CAN.11.87_1,21.0,528337.0
1160,CAN.11.88_1,18.0,300006.0
1161,CAN.11.89_1,27.0,224991.0
1162,CAN.11.8_1,10.0,162502.0
1163,CAN.11.90_1,19.0,371673.0
1164,CAN.11.91_1,93.5,1939195.5
1165,CAN.11.92_1,18.0,473332.0
1166,CAN.11.93_1,1.0,33333.0
1167,CAN.11.94_1,35.0,729177.0
1168,CAN.11.95_1,12.0,250002.0
1169,CAN.11.96_1,8.0,263331.0
1170,CAN.11.97_1,101.0,2175033.0
1171,CAN.11.98_1,8.0,139169.0
1172,CAN.11.99_1,124.0,2536702.0
1173,CAN.11.9_1,55.0,683333.0
1174,CAN.12.10_1,4.0,46666.0
1175,CAN.12.11_1,17.0,141661.0
1176,CAN.12.12_1,2.0,16666.0
1177,CAN.12.13_1,22.0,183326.0
1178,CAN.12.14_1,3.0,46667.0
1179,CAN.12.15_1,54.5,887516.5
1180,CAN.12.16_1,20.0,291670.0
1181,CAN.12.17_1,4.0,33332.0
1182,CAN.12.18_1,2.0,25000.0
1183,CAN.12.1_1,1.0,8333.0
1184,CAN.12.2_1,49.0,846681.0
1185,CAN.12.3_1,6.0,143333.0
1186,CAN.12.4_1,1.0,16667.0
1187,CAN.12.5_1,4.0,55000.0
1188,CAN.12.6_1,18.0,361665.0
1189,CAN.12.7_1,6.0,170000.0
1190,CAN.12.8_1,7.0,74999.0
1191,CAN.12.9_1,11.5,99996.5
1192,CAN.13.1_1,34.5,997491.5
1193,CAN.2.10_1,18.0,149994.0
1194,CAN.2.11_1,21.0,350840.0
1195,CAN.2.12_1,73.0,1687496.0
1196,CAN.2.13_1,248.0,6348344.0
1197,CAN.2.14_1,1253.5,28557065.5
1198,CAN.2.15_1,15.0,380002.0
1199,CAN.2.16_1,23.0,325003.0
1200,CAN.2.17_1,16.0,266672.0
1201,CAN.2.18_1,170.0,1416610.0
1202,CAN.2.19_1,45.0,993342.0
1203,CAN.2.1_1,2.0,35834.0
1204,CAN.2.20_1,3.0,55001.0
1205,CAN.2.21_1,85.5,1289997.5
1206,CAN.2.22_1,41.0,407490.0
1207,CAN.2.24_1,4.0,93334.0
1208,CAN.2.25_1,45.0,1046674.0
1209,CAN.2.27_1,1.0,24167.0
1210,CAN.2.28_1,168.5,3860024.5
1211,CAN.2.2_1,21.0,625829.0
1212,CAN.2.3_1,4.0,76668.0
1213,CAN.2.4_1,19.5,225829.5
1214,CAN.2.5_1,1.0,26667.0
1215,CAN.2.6_1,31.0,510838.0
1216,CAN.2.7_1,128.0,1066624.0
1217,CAN.2.8_1,54.5,1218337.5
1218,CAN.2.9_1,1.0,33333.0
1219,CAN.3.10_1,1.0,8333.0
1220,CAN.3.11_1,9.0,83331.0
1221,CAN.3.13_1,2.5,20832.5
1222,CAN.3.14_1,1.0,8333.0
1223,CAN.3.15_1,1.0,8333.0
1224,CAN.3.16_1,7.5,128334.5
1225,CAN.3.17_1,6.5,97500.5
1226,CAN.3.1_1,4.0,50000.0
1227,CAN.3.20_1,2.0,27500.0
1228,CAN.3.21_1,16.0,290838.0
1229,CAN.3.22_1,2.0,16666.0
1230,CAN.3.23_1,9.0,74997.0
1231,CAN.3.2_1,500.0,11388352.0
1232,CAN.3.3_1,1.5,16666.5
1233,CAN.3.4_1,14.5,162498.5
1234,CAN.3.5_1,1.5,12499.5
1235,CAN.3.6_1,4.0,33332.0
1236,CAN.3.8_1,3.5,29165.5
1237,CAN.3.9_1,9.5,95831.5
1238,CAN.4.10_1,3.0,24999.0
1239,CAN.4.11_1,59.0,737500.0
1240,CAN.4.12_1,33.5,756667.5
1241,CAN.4.13_1,9.0,279165.0
1242,CAN.4.14_1,37.0,608345.0
1243,CAN.4.15_1,117.0,3718301.0
1244,CAN.4.1_1,23.0,383341.0
1245,CAN.4.2_1,10.5,308331.5
1246,CAN.4.3_1,30.0,437503.0
1247,CAN.4.4_1,4.5,74166.5
1248,CAN.4.5_1,2.0,33334.0
1249,CAN.4.6_1,7.0,145835.0
1250,CAN.4.7_1,19.0,629994.0
1251,CAN.4.8_1,16.5,184164.5
1252,CAN.4.9_1,5.0,116667.0
1253,CAN.5.10_1,4.0,33332.0
1254,CAN.5.11_1,8.0,103332.0
1255,CAN.5.1_1,2.0,52500.0
1256,CAN.5.3_1,3.0,50001.0
1257,CAN.5.6_1,4.0,50000.0
1258,CAN.5.7_1,3.0,80001.0
1259,CAN.5.8_1,3.0,41667.0
1260,CAN.5.9_1,4.0,66668.0
1261,CAN.6.1_1,12.0,141666.0
1262,CAN.6.2_1,4.5,129166.5
1263,CAN.7.10_1,7.0,116669.0
1264,CAN.7.11_1,8.0,174168.0
1265,CAN.7.12_1,11.0,137500.0
1266,CAN.7.13_1,12.0,158334.0
1267,CAN.7.14_1,6.0,100002.0
1268,CAN.7.15_1,7.0,116669.0
1269,CAN.7.16_1,15.0,183333.0
1270,CAN.7.17_1,2.0,16666.0
1271,CAN.7.18_1,4.0,33332.0
1272,CAN.7.1_1,12.5,290836.5
1273,CAN.7.2_1,48.0,800016.0
1274,CAN.7.3_1,44.0,733348.0
1275,CAN.7.4_1,9.0,149168.0
1276,CAN.7.5_1,1.0,16667.0
1277,CAN.7.6_1,5.0,41665.0
1278,CAN.7.7_1,1.0,16667.0
1279,CAN.7.8_1,24.0,300000.0
1280,CAN.7.9_1,4.0,50000.0
1281,CAN.8.1_1,14.0,116662.0
1282,CAN.9.10_1,429.0,7150143.0
1283,CAN.9.11_1,10.0,83330.0
1284,CAN.9.12_1,36.0,316655.0
1285,CAN.9.13_1,44.0,462493.0
1286,CAN.9.14_1,12.0,99996.0
1287,CAN.9.15_1,1403.0,11691199.0
1288,CAN.9.16_1,1074.0,8949642.0
1289,CAN.9.17_1,126.5,1962530.5
1290,CAN.9.18_1,61.0,508313.0
1291,CAN.9.19_1,28.5,237490.5
1292,CAN.9.1_1,125.0,1283311.0
1293,CAN.9.20_1,36.5,894162.5
1294,CAN.9.21_1,3.0,41667.0
1295,CAN.9.22_1,114.5,1241642.5
1296,CAN.9.23_1,39.0,366657.0
1297,CAN.9.24_1,4.0,37499.0
1298,CAN.9.25_1,59.5,835000.5
1299,CAN.9.26_1,47.0,395818.0
1300,CAN.9.27_1,74.0,1520002.0
1301,CAN.9.28_1,97.0,1616699.0
1302,CAN.9.29_1,10.0,91664.0
1303,CAN.9.2_1,41.0,341653.0
1304,CAN.9.30_1,163.5,2679217.5
1305,CAN.9.31_1,52.0,479153.0
1306,CAN.9.32_1,909.5,7841384.5
1307,CAN.9.33_1,148.0,1527459.0
1308,CAN.9.34_1,118.0,983294.0
1309,CAN.9.35_1,420.5,4794062.5
1310,CAN.9.36_1,26.0,416674.0
1311,CAN.9.37_1,53.0,516655.0
1312,CAN.9.38_1,2791.5,23261569.5
