iso3,hazard,climate_scenario,model,year,return_period,percentile,min_depth,mean_depth,max_depth,flooded_area_km2,continent
ISR,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Asia
ISR,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Asia
ITA,inuncoast,historical,wtsub,hist,rp0100,0,0.0,1.1148769782055865,6.136552,0.003,Europe
ITA,inuncoast,historical,wtsub,hist,rp0250,0,0.0,1.1219700260656786,6.1681905,0.003,Europe
ITA,inuncoast,historical,wtsub,hist,rp0500,0,0.0,1.130404324800873,6.1920795,0.003,Europe
ITA,inuncoast,historical,wtsub,hist,rp1000,0,0.0,1.1372368534254802,6.215952,0.003,Europe
ITA,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,1.2091091207322358,6.3892517,0.003,Europe
ITA,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,1.2154181486735665,6.4208903,0.003,Europe
ITA,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.0,1.2359291837535766,6.5580015,0.003,Europe
ITA,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,1.2436972184676105,6.583814,0.003,Europe
ITA,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.0,1.1500233153025428,6.6642756,0.004,Europe
ITA,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,1.15604598966881,6.698476,0.004,Europe
ITA,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.0,1.161556618620578,6.7243013,0.004,Europe
ITA,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.0,1.1682719742011642,6.7501144,0.004,Europe
ITA,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,1.27044525289905,6.9907756,0.004,Europe
ITA,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,1.27803391271392,7.024976,0.004,Europe
ITA,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.0,1.2865054327288925,7.0508013,0.004,Europe
ITA,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.0,1.292758424598944,7.0766144,0.004,Europe
ITA,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.0,1.219636624937554,6.4187517,0.003,Europe
ITA,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.0,1.2396073562520058,6.5616755,0.003,Europe
ITA,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.0,1.247334092038757,6.5875015,0.003,Europe
ITA,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.0,1.1427805383748844,6.613314,0.004,Europe
ITA,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.0,1.1382709366752353,6.7081757,0.004,Europe
ITA,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.0,1.1355250838500794,6.742376,0.004,Europe
ITA,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,1.1392869705466675,6.7682014,0.004,Europe
ITA,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,1.145754078403882,6.794014,0.004,Europe
ITA,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.0,1.3300507552953198,7.1735754,0.005,Europe
ITA,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.0,1.3382271811606865,7.2077756,0.005,Europe
ITA,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.0,1.345869596452574,7.2336016,0.005,Europe
ITA,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,1.351527391049997,7.259414,0.005,Europe
JAM,inuncoast,historical,wtsub,hist,rp0100,0,0.03,0.7692943373967331,3.7696147,0,North America
JAM,inuncoast,historical,wtsub,hist,rp0250,0,0.02,0.8312585898080577,3.9711223,0,North America
JAM,inuncoast,historical,wtsub,hist,rp0500,0,0.01,0.8752501115626451,4.1232758,0,North America
JAM,inuncoast,historical,wtsub,hist,rp1000,0,0.0,0.925226620373452,4.2753196,0,North America
JAM,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.01,0.8288899488656359,3.9592147,0,North America
JAM,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.05,0.9006804659742129,4.1607223,0,North America
JAM,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.02,0.958507987630973,4.3128757,0,North America
JAM,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.11,1.0267331153103034,4.4649196,0,North America
JAM,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.01,0.7150780694051222,4.099815,0,North America
JAM,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,0.7794082674715255,4.301322,0,North America
JAM,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.01,0.6686366515689426,4.453476,0,North America
JAM,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.01,0.6641471347977832,4.6055193,0,North America
JAM,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,0.5925355766464512,4.386715,0,North America
JAM,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.01,0.6212850470560835,4.588222,0,North America
JAM,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.0,0.6079609723664616,4.740376,0,North America
JAM,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.03,0.6838878080253381,4.8924193,0,North America
JAM,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.01,0.831923271813002,3.9621148,0,North America
JAM,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.06,0.9037138665012274,4.1636224,0,North America
JAM,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.02,0.9615413085409118,4.315776,0,North America
JAM,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.12,1.0297665140091807,4.4678197,0,North America
JAM,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.04,0.7511530640450391,4.1358147,0,North America
JAM,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.02,0.6566069051713654,4.337322,0,North America
JAM,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.02,0.700675025317404,4.4894757,0,North America
JAM,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.03,0.6954839667874315,4.6415195,0,North America
JAM,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.01,0.6485802485880408,4.506115,0,North America
JAM,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.03,0.627963356807446,4.707622,0,North America
JAM,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.05,0.6978689440104188,4.859776,0,North America
JAM,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,0.740092770385531,5.0118194,0,North America
JOR,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Asia
JOR,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Asia
JOR,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Asia
JOR,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Asia
JOR,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Asia
JOR,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Asia
JOR,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
JOR,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
JOR,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.32,0.3170269131660461,0.3170269,0,Asia
JOR,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.33,0.3290745615959167,0.32907456,0,Asia
JOR,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.34,0.3381715416908264,0.33817154,0,Asia
JOR,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.35,0.3472619652748108,0.34726197,0,Asia
JOR,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.18,1.6401382982730863,3.695683,0,Asia
JOR,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.19,1.6521859467029572,3.7077308,0,Asia
JOR,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.2,1.6612829267978668,3.7168279,0,Asia
JOR,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.21,1.6703733503818512,3.7259183,0,Asia
JOR,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Asia
JOR,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Asia
JOR,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
JOR,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
JOR,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.35,0.3526268601417541,0.35262686,0,Asia
JOR,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.36,0.3646745085716247,0.3646745,0,Asia
JOR,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.37,0.3737714886665344,0.3737715,0,Asia
JOR,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.38,0.3828619122505188,0.3828619,0,Asia
JOR,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.01,1.526476374694279,3.8341832,0,Asia
JOR,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.03,1.53852402312415,3.8462307,0,Asia
JOR,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.03,1.5476210032190596,3.8553276,0,Asia
JOR,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.04,1.556711426803044,3.864418,0,Asia
JPN,inuncoast,historical,wtsub,hist,rp0100,0,0.0,1.1227536993846972,7.2719116,0.002,Asia
JPN,inuncoast,historical,wtsub,hist,rp0250,0,0.0,1.1229914156632608,7.311228,0.002,Asia
JPN,inuncoast,historical,wtsub,hist,rp0500,0,0.0,1.154026208352373,7.3409147,0.002,Asia
JPN,inuncoast,historical,wtsub,hist,rp1000,0,0.0,1.1652914830308996,7.3705797,0.002,Asia
JPN,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,1.2008668685904929,7.4786115,0.002,Asia
JPN,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,1.2060130399953592,7.5179276,0.002,Asia
JPN,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.0,1.2254398784544007,7.5476146,0.002,Asia
JPN,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,1.208520941769191,7.5772796,0.002,Asia
JPN,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.0,1.2285385846054626,10.080073,0.002,Asia
JPN,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,1.2464647009477383,10.11939,0.003,Asia
JPN,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.0,1.2669472102470063,10.149076,0.003,Asia
JPN,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.0,1.2910703453289585,10.178741,0.003,Asia
JPN,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,1.4089711916661405,14.063616,0.003,Asia
JPN,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,1.4403320456498994,14.102932,0.003,Asia
JPN,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.0,1.449848853163498,14.13262,0.003,Asia
JPN,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.0,1.4731040391366894,14.162285,0.003,Asia
JPN,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.0,1.186121096978316,7.4903116,0.002,Asia
JPN,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.0,1.2100890972918426,7.529628,0.002,Asia
JPN,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.0,1.2271271924532194,7.5593147,0.002,Asia
JPN,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.0,1.2115027876969042,7.5889797,0.002,Asia
JPN,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.0,1.23710261797215,10.1461735,0.003,Asia
JPN,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.0,1.2693420927806969,10.18549,0.003,Asia
JPN,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,1.292611939006689,10.215176,0.003,Asia
JPN,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,1.2652313003154765,10.244842,0.003,Asia
JPN,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.0,1.4633522515357769,14.239616,0.003,Asia
JPN,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.0,1.479105454024139,14.278933,0.004,Asia
JPN,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.0,1.5084641856187633,14.3086195,0.004,Asia
JPN,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,1.5260568819191034,14.3382845,0.004,Asia
KAZ,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Asia
KAZ,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Asia
KAZ,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Asia
KAZ,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Asia
KAZ,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Asia
KEN,inuncoast,historical,wtsub,hist,rp0100,0,0.0,1.039323147232628,2.6331527,0,Africa
KEN,inuncoast,historical,wtsub,hist,rp0250,0,0.01,1.0660848612649283,2.6833024,0,Africa
KEN,inuncoast,historical,wtsub,hist,rp0500,0,0.01,1.0874355857259774,2.7211692,0,Africa
KEN,inuncoast,historical,wtsub,hist,rp1000,0,0.0,1.1024754527388954,2.759009,0,Africa
KEN,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.01,0.943472921954505,2.8205528,0,Africa
KEN,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,0.9472893525049346,2.8707023,0,Africa
KEN,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.0,0.9793151153002602,2.9085693,0,Africa
KEN,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,1.0114403578329534,2.9464087,0,Africa
KEN,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.0,1.018139694505843,2.957079,0,Africa
KEN,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,0.9951961626752436,3.0065742,0.001,Africa
KEN,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.0,1.0271247822940242,3.0439463,0.001,Africa
KEN,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.0,1.0336029049058952,3.0812917,0.001,Africa
KEN,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,1.1510822969329633,3.2753787,0.001,Africa
KEN,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,1.1823457870663283,3.324874,0.001,Africa
KEN,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.01,1.2127119170026857,3.362246,0.001,Africa
KEN,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.01,1.22422886602196,3.3995914,0.001,Africa
KEN,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.01,0.9476453618363438,2.8248527,0,Africa
KEN,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.0,0.9502939967754602,2.8750024,0,Africa
KEN,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.0,0.9829011258705443,2.9128692,0,Africa
KEN,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.01,1.0156251861969907,2.9507089,0,Africa
KEN,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.0,0.9823945524487736,3.002879,0.001,Africa
KEN,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.0,1.025655491046218,3.0523741,0.001,Africa
KEN,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,1.033734139327849,3.0897462,0.001,Africa
KEN,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,1.0534391650038235,3.1270916,0.001,Africa
KEN,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.01,1.2297689320629648,3.4210787,0.001,Africa
KEN,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.01,1.239733514713875,3.470574,0.001,Africa
KEN,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.0,1.256637288771676,3.507946,0.001,Africa
KEN,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.01,1.28486300515819,3.5452914,0.001,Africa
KGZ,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Asia
KGZ,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Asia
KGZ,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Asia
KGZ,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Asia
KGZ,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Asia
KHM,inuncoast,historical,wtsub,hist,rp0100,0,0.01,0.4698127193181713,1.8111534,0,Asia
KHM,inuncoast,historical,wtsub,hist,rp0250,0,0.0,0.5301062266139546,1.8916404,0,Asia
KHM,inuncoast,historical,wtsub,hist,rp0500,0,0.0,0.516862446429345,1.9524148,0,Asia
KHM,inuncoast,historical,wtsub,hist,rp1000,0,0.01,0.5380374853110945,2.0131447,0,Asia
KHM,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,0.5271405363217563,1.9846532,0,Asia
KHM,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,0.5646724798896288,2.0651405,0,Asia
KHM,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.01,0.5792830640637463,2.1259148,0,Asia
KHM,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,0.6568808406004586,2.1866448,0,Asia
KHM,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.01,0.578594285104055,2.1268535,0,Asia
KHM,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,0.6567497903562111,2.2073405,0.001,Asia
KHM,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.0,0.6776062116595227,2.2681148,0.001,Asia
KHM,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.0,0.7151696190270338,2.3288448,0.001,Asia
KHM,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,0.7530557912599316,2.4190533,0.001,Asia
KHM,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,0.7934008875446242,2.4995406,0.001,Asia
KHM,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.0,0.8043688917460637,2.560315,0.001,Asia
KHM,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.0,0.8396923319651363,2.6210449,0.001,Asia
KHM,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.0,0.5210678122961048,1.9901536,0,Asia
KHM,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.0,0.5657309410690355,2.0706403,0,Asia
KHM,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.0,0.5803632767667591,2.1314147,0,Asia
KHM,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.0,0.6577724834617806,2.1921446,0,Asia
KHM,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.01,0.6438240815366837,2.1601534,0,Asia
KHM,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.0,0.6617298224035393,2.2406404,0.001,Asia
KHM,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,0.6949528496835264,2.3014147,0.001,Asia
KHM,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,0.7290365546506992,2.3621447,0.001,Asia
KHM,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.0,0.8031439891877188,2.5329535,0.001,Asia
KHM,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.0,0.8395781127724812,2.6134403,0.001,Asia
KHM,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.0,0.883800138597402,2.6742146,0.001,Asia
KHM,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,0.8937297256159116,2.7349446,0.001,Asia
KOR,inuncoast,historical,wtsub,hist,rp0100,0,0.01,1.5217838590789294,6.030341,0.001,Asia
KOR,inuncoast,historical,wtsub,hist,rp0250,0,0.0,1.5492734967526371,6.094011,0.001,Asia
KOR,inuncoast,historical,wtsub,hist,rp0500,0,0.0,1.5774974864836642,6.1420865,0.001,Asia
KOR,inuncoast,historical,wtsub,hist,rp1000,0,0.0,1.570221535671925,6.1901274,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,1.547773633507027,6.2414412,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,1.5538028010211795,6.305111,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.0,1.5748244347523146,6.3531866,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,1.4332875769398643,6.4012275,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.0,1.452034312312842,6.4103413,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,1.4687537128448986,6.474011,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.0,1.456780843043805,6.5220866,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.0,1.4710336920563272,6.5701275,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,1.5323167391796744,6.7323413,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,1.5435047445140988,6.796011,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.01,1.5459239525698405,6.8440866,0.001,Asia
KOR,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.0,1.558280807383764,6.8921275,0.001,Asia
